userId,n_ratings,n_sessions,n_multi_sessions,max_session_size,mean_session_size,frac_in_multi
106933,21,1,1,21,21.0,1.0
106934,70,5,4,29,14.0,0.9857
106935,297,8,5,269,37.125,0.9899
106936,163,4,3,139,40.75,0.9939
106937,20,1,1,20,20.0,1.0
106938,607,7,7,157,86.714,1.0
106939,2243,286,110,459,7.843,0.9215
106940,94,1,1,94,94.0,1.0
106941,110,2,2,105,55.0,1.0
106942,42,1,1,42,42.0,1.0
106943,74,1,1,74,74.0,1.0
106944,50,1,1,50,50.0,1.0
106945,399,18,18,71,22.167,1.0
106946,23,1,1,23,23.0,1.0
106947,82,2,2,59,41.0,1.0
106948,183,17,15,39,10.765,0.9891
106949,161,6,6,60,26.833,1.0
106950,34,1,1,34,34.0,1.0
106951,142,1,1,142,142.0,1.0
106952,31,1,1,31,31.0,1.0
106953,30,1,1,30,30.0,1.0
106954,152,42,19,41,3.619,0.8487
106955,694,147,36,163,4.721,0.8401
106956,41,1,1,41,41.0,1.0
106957,185,12,8,65,15.417,0.9784
106958,170,1,1,170,170.0,1.0
106959,29,2,2,17,14.5,1.0
106960,57,2,2,47,28.5,1.0
106961,22,3,1,20,7.333,0.9091
106962,71,1,1,71,71.0,1.0
106963,39,2,1,38,19.5,0.9744
106964,23,1,1,23,23.0,1.0
106965,80,1,1,80,80.0,1.0
106966,215,1,1,215,215.0,1.0
106967,25,1,1,25,25.0,1.0
106968,21,2,2,16,10.5,1.0
106969,184,1,1,184,184.0,1.0
106970,135,12,10,32,11.25,0.9852
106971,27,1,1,27,27.0,1.0
106972,71,1,1,71,71.0,1.0
106973,20,1,1,20,20.0,1.0
106974,109,1,1,109,109.0,1.0
106975,96,1,1,96,96.0,1.0
106976,1220,12,10,399,101.667,0.9984
106977,46,1,1,46,46.0,1.0
106978,71,2,2,56,35.5,1.0
106979,43,1,1,43,43.0,1.0
106980,215,10,9,108,21.5,0.9953
106981,34,1,1,34,34.0,1.0
106982,55,1,1,55,55.0,1.0
106983,96,1,1,96,96.0,1.0
106984,35,2,2,23,17.5,1.0
106985,33,2,2,31,16.5,1.0
106986,104,1,1,104,104.0,1.0
106987,25,3,3,18,8.333,1.0
106988,52,1,1,52,52.0,1.0
106989,735,287,82,239,2.561,0.7211
106990,20,1,1,20,20.0,1.0
106991,177,2,2,141,88.5,1.0
106992,27,1,1,27,27.0,1.0
106993,32,1,1,32,32.0,1.0
106994,137,1,1,137,137.0,1.0
106995,90,1,1,90,90.0,1.0
106996,21,1,1,21,21.0,1.0
106997,302,12,10,96,25.167,0.9934
106998,338,2,2,242,169.0,1.0
106999,49,1,1,49,49.0,1.0
107000,47,2,2,25,23.5,1.0
107001,79,1,1,79,79.0,1.0
107002,20,1,1,20,20.0,1.0
107003,49,1,1,49,49.0,1.0
107004,101,3,3,59,33.667,1.0
107005,53,1,1,53,53.0,1.0
107006,73,4,4,29,18.25,1.0
107007,22,1,1,22,22.0,1.0
107008,563,57,38,176,9.877,0.9663
107009,258,4,4,194,64.5,1.0
107010,62,2,2,46,31.0,1.0
107011,432,5,5,247,86.4,1.0
107012,135,2,1,134,67.5,0.9926
107013,41,1,1,41,41.0,1.0
107014,24,1,1,24,24.0,1.0
107015,231,4,4,144,57.75,1.0
107016,48,1,1,48,48.0,1.0
107017,119,15,10,53,7.933,0.958
107018,118,1,1,118,118.0,1.0
107019,35,1,1,35,35.0,1.0
107020,56,1,1,56,56.0,1.0
107021,93,3,3,42,31.0,1.0
107022,428,16,8,180,26.75,0.9813
107023,21,1,1,21,21.0,1.0
107024,72,2,2,53,36.0,1.0
107025,70,25,11,16,2.8,0.8
107026,31,2,2,21,15.5,1.0
107027,49,1,1,49,49.0,1.0
107028,197,4,4,126,49.25,1.0
107029,107,2,2,75,53.5,1.0
107030,96,1,1,96,96.0,1.0
107031,135,5,3,127,27.0,0.9852
107032,113,4,4,55,28.25,1.0
107033,38,1,1,38,38.0,1.0
107034,154,1,1,154,154.0,1.0
107035,59,1,1,59,59.0,1.0
107036,643,10,8,186,64.3,0.9969
107037,122,2,2,72,61.0,1.0
107038,52,1,1,52,52.0,1.0
107039,59,1,1,59,59.0,1.0
107040,45,1,1,45,45.0,1.0
107041,29,3,2,23,9.667,0.9655
107042,50,1,1,50,50.0,1.0
107043,145,3,3,77,48.333,1.0
107044,39,1,1,39,39.0,1.0
107045,73,4,4,40,18.25,1.0
107046,49,1,1,49,49.0,1.0
107047,41,1,1,41,41.0,1.0
107048,74,2,2,38,37.0,1.0
107049,200,1,1,200,200.0,1.0
107050,152,2,2,82,76.0,1.0
107051,31,6,5,10,5.167,0.9677
107052,61,1,1,61,61.0,1.0
107053,103,2,2,82,51.5,1.0
107054,89,1,1,89,89.0,1.0
107055,44,1,1,44,44.0,1.0
107056,968,3,3,845,322.667,1.0
107057,458,16,14,104,28.625,0.9956
107058,47,1,1,47,47.0,1.0
107059,52,1,1,52,52.0,1.0
107060,142,1,1,142,142.0,1.0
107061,260,2,2,209,130.0,1.0
107062,55,2,2,40,27.5,1.0
107063,57,2,2,48,28.5,1.0
107064,20,1,1,20,20.0,1.0
107065,57,1,1,57,57.0,1.0
107066,33,1,1,33,33.0,1.0
107067,187,4,3,104,46.75,0.9947
107068,106,1,1,106,106.0,1.0
107069,27,1,1,27,27.0,1.0
107070,99,1,1,99,99.0,1.0
107071,41,1,1,41,41.0,1.0
107072,98,1,1,98,98.0,1.0
107073,41,2,2,21,20.5,1.0
107074,216,5,5,115,43.2,1.0
107075,48,2,2,43,24.0,1.0
107076,25,2,2,18,12.5,1.0
107077,84,2,2,67,42.0,1.0
107078,31,1,1,31,31.0,1.0
107079,29,3,3,25,9.667,1.0
107080,139,1,1,139,139.0,1.0
107081,384,8,8,149,48.0,1.0
107082,131,1,1,131,131.0,1.0
107083,49,1,1,49,49.0,1.0
107084,250,39,26,48,6.41,0.948
107085,64,1,1,64,64.0,1.0
107086,427,8,6,268,53.375,0.9953
107087,1073,20,18,290,53.65,0.9981
107088,39,1,1,39,39.0,1.0
107089,92,2,2,87,46.0,1.0
107090,232,10,9,109,23.2,0.9957
107091,691,36,25,177,19.194,0.9841
107092,23,3,2,16,7.667,0.9565
107093,185,54,22,46,3.426,0.827
107094,44,2,2,37,22.0,1.0
107095,66,3,3,54,22.0,1.0
107096,21,1,1,21,21.0,1.0
107097,26,1,1,26,26.0,1.0
107098,36,1,1,36,36.0,1.0
107099,273,31,20,87,8.806,0.9597
107100,80,2,2,65,40.0,1.0
107101,239,2,2,176,119.5,1.0
107102,62,1,1,62,62.0,1.0
107103,250,6,5,167,41.667,0.996
107104,40,1,1,40,40.0,1.0
107105,52,2,2,29,26.0,1.0
107106,59,1,1,59,59.0,1.0
107107,122,1,1,122,122.0,1.0
107108,74,1,1,74,74.0,1.0
107109,592,48,31,266,12.333,0.9713
107110,20,1,1,20,20.0,1.0
107111,172,44,23,32,3.909,0.8779
107112,68,2,2,50,34.0,1.0
107113,49,2,2,30,24.5,1.0
107114,284,1,1,284,284.0,1.0
107115,60,1,1,60,60.0,1.0
107116,26,1,1,26,26.0,1.0
107117,23,2,2,20,11.5,1.0
107118,28,1,1,28,28.0,1.0
107119,91,2,2,69,45.5,1.0
107120,52,1,1,52,52.0,1.0
107121,261,39,23,78,6.692,0.9387
107122,50,8,7,12,6.25,0.98
107123,110,1,1,110,110.0,1.0
107124,83,6,3,36,13.833,0.9639
107125,86,1,1,86,86.0,1.0
107126,1317,217,127,113,6.069,0.9317
107127,200,9,7,97,22.222,0.99
107128,97,1,1,97,97.0,1.0
107129,537,56,28,143,9.589,0.9479
107130,181,61,15,62,2.967,0.7459
107131,78,15,10,26,5.2,0.9359
107132,175,2,2,154,87.5,1.0
107133,27,2,2,15,13.5,1.0
107134,49,2,2,45,24.5,1.0
107135,165,1,1,165,165.0,1.0
107136,269,8,6,108,33.625,0.9926
107137,51,1,1,51,51.0,1.0
107138,200,1,1,200,200.0,1.0
107139,46,1,1,46,46.0,1.0
107140,45,2,1,44,22.5,0.9778
107141,116,1,1,116,116.0,1.0
107142,98,2,2,94,49.0,1.0
107143,31,1,1,31,31.0,1.0
107144,313,1,1,313,313.0,1.0
107145,22,2,1,21,11.0,0.9545
107146,140,2,2,96,70.0,1.0
107147,130,1,1,130,130.0,1.0
107148,61,1,1,61,61.0,1.0
107149,56,1,1,56,56.0,1.0
107150,170,19,15,22,8.947,0.9765
107151,186,9,5,94,20.667,0.9785
107152,36,1,1,36,36.0,1.0
107153,249,6,6,194,41.5,1.0
107154,639,9,8,314,71.0,0.9984
107155,55,1,1,55,55.0,1.0
107156,80,1,1,80,80.0,1.0
107157,173,2,2,119,86.5,1.0
107158,112,3,3,82,37.333,1.0
107159,127,1,1,127,127.0,1.0
107160,396,29,23,192,13.655,0.9848
107161,68,3,3,42,22.667,1.0
107162,40,1,1,40,40.0,1.0
107163,20,2,2,15,10.0,1.0
107164,721,102,60,148,7.069,0.9417
107165,138,2,2,119,69.0,1.0
107166,163,1,1,163,163.0,1.0
107167,97,2,2,58,48.5,1.0
107168,77,2,2,40,38.5,1.0
107169,102,1,1,102,102.0,1.0
107170,41,1,1,41,41.0,1.0
107171,57,1,1,57,57.0,1.0
107172,178,14,13,78,12.714,0.9944
107173,49,3,2,46,16.333,0.9796
107174,135,5,4,113,27.0,0.9926
107175,130,1,1,130,130.0,1.0
107176,87,2,1,86,43.5,0.9885
107177,23,1,1,23,23.0,1.0
107178,55,2,1,54,27.5,0.9818
107179,207,4,3,201,51.75,0.9952
107180,87,1,1,87,87.0,1.0
107181,38,1,1,38,38.0,1.0
107182,56,1,1,56,56.0,1.0
107183,271,1,1,271,271.0,1.0
107184,51,1,1,51,51.0,1.0
107185,23,1,1,23,23.0,1.0
107186,107,4,3,97,26.75,0.9907
107187,157,3,3,112,52.333,1.0
107188,600,21,19,108,28.571,0.9967
107189,414,10,5,257,41.4,0.9879
107190,25,2,2,18,12.5,1.0
107191,92,9,5,55,10.222,0.9565
107192,63,2,1,62,31.5,0.9841
107193,168,5,5,70,33.6,1.0
107194,63,1,1,63,63.0,1.0
107195,24,1,1,24,24.0,1.0
107196,101,5,5,64,20.2,1.0
107197,23,3,3,16,7.667,1.0
107198,80,2,2,76,40.0,1.0
107199,63,1,1,63,63.0,1.0
107200,20,2,2,16,10.0,1.0
107201,52,1,1,52,52.0,1.0
107202,22,1,1,22,22.0,1.0
107203,260,13,10,126,20.0,0.9885
107204,58,3,3,52,19.333,1.0
107205,41,1,1,41,41.0,1.0
107206,100,1,1,100,100.0,1.0
107207,300,4,4,157,75.0,1.0
107208,24,1,1,24,24.0,1.0
107209,61,3,3,46,20.333,1.0
107210,155,3,3,124,51.667,1.0
107211,124,1,1,124,124.0,1.0
107212,167,5,5,85,33.4,1.0
107213,31,1,1,31,31.0,1.0
107214,742,11,7,428,67.455,0.9946
107215,226,30,25,62,7.533,0.9779
107216,53,3,3,21,17.667,1.0
107217,21,1,1,21,21.0,1.0
107218,31,3,3,16,10.333,1.0
107219,390,2,2,347,195.0,1.0
107220,115,1,1,115,115.0,1.0
107221,31,1,1,31,31.0,1.0
107222,74,1,1,74,74.0,1.0
107223,39,1,1,39,39.0,1.0
107224,32,1,1,32,32.0,1.0
107225,37,1,1,37,37.0,1.0
107226,504,5,5,318,100.8,1.0
107227,20,2,1,19,10.0,0.95
107228,194,16,6,168,12.125,0.9485
107229,44,1,1,44,44.0,1.0
107230,141,2,2,102,70.5,1.0
107231,189,1,1,189,189.0,1.0
107232,582,6,4,518,97.0,0.9966
107233,76,8,5,44,9.5,0.9605
107234,344,20,17,119,17.2,0.9913
107235,34,1,1,34,34.0,1.0
107236,110,2,2,73,55.0,1.0
107237,47,1,1,47,47.0,1.0
107238,37,4,4,21,9.25,1.0
107239,32,2,2,23,16.0,1.0
107240,20,1,1,20,20.0,1.0
107241,116,8,6,57,14.5,0.9828
107242,771,62,42,199,12.435,0.9741
107243,26,1,1,26,26.0,1.0
107244,21,1,1,21,21.0,1.0
107245,20,1,1,20,20.0,1.0
107246,27,1,1,27,27.0,1.0
107247,63,1,1,63,63.0,1.0
107248,154,8,7,50,19.25,0.9935
107249,28,1,1,28,28.0,1.0
107250,126,2,2,100,63.0,1.0
107251,25,1,1,25,25.0,1.0
107252,37,1,1,37,37.0,1.0
107253,156,2,2,102,78.0,1.0
107254,188,1,1,188,188.0,1.0
107255,169,5,4,62,33.8,0.9941
107256,917,64,33,301,14.328,0.9662
107257,169,3,3,140,56.333,1.0
107258,39,1,1,39,39.0,1.0
107259,132,2,2,101,66.0,1.0
107260,84,2,2,64,42.0,1.0
107261,22,1,1,22,22.0,1.0
107262,33,1,1,33,33.0,1.0
107263,40,3,3,18,13.333,1.0
107264,229,30,19,102,7.633,0.952
107265,42,1,1,42,42.0,1.0
107266,1209,2,2,700,604.5,1.0
107267,25,1,1,25,25.0,1.0
107268,142,3,2,109,47.333,0.993
107269,205,23,17,46,8.913,0.9707
107270,81,1,1,81,81.0,1.0
107271,47,1,1,47,47.0,1.0
107272,211,1,1,211,211.0,1.0
107273,236,8,5,144,29.5,0.9873
107274,154,1,1,154,154.0,1.0
107275,79,2,1,78,39.5,0.9873
107276,69,5,2,64,13.8,0.9565
107277,285,22,16,123,12.955,0.9789
107278,790,176,97,38,4.489,0.9
107279,146,3,3,57,48.667,1.0
107280,34,1,1,34,34.0,1.0
107281,81,1,1,81,81.0,1.0
107282,22,1,1,22,22.0,1.0
107283,32,1,1,32,32.0,1.0
107284,21,2,2,15,10.5,1.0
107285,97,1,1,97,97.0,1.0
107286,84,4,3,41,21.0,0.9881
107287,28,1,1,28,28.0,1.0
107288,795,82,59,107,9.695,0.9711
107289,25,1,1,25,25.0,1.0
107290,20,1,1,20,20.0,1.0
107291,52,1,1,52,52.0,1.0
107292,22,1,1,22,22.0,1.0
107293,26,2,2,16,13.0,1.0
107294,169,5,5,79,33.8,1.0
107295,252,23,19,39,10.957,0.9841
107296,72,1,1,72,72.0,1.0
107297,102,2,2,90,51.0,1.0
107298,31,1,1,31,31.0,1.0
107299,180,2,2,170,90.0,1.0
107300,349,1,1,349,349.0,1.0
107301,52,1,1,52,52.0,1.0
107302,165,18,16,30,9.167,0.9879
107303,41,1,1,41,41.0,1.0
107304,157,1,1,157,157.0,1.0
107305,25,1,1,25,25.0,1.0
107306,81,1,1,81,81.0,1.0
107307,92,1,1,92,92.0,1.0
107308,36,1,1,36,36.0,1.0
107309,106,1,1,106,106.0,1.0
107310,112,3,3,85,37.333,1.0
107311,84,3,3,44,28.0,1.0
107312,77,1,1,77,77.0,1.0
107313,122,3,3,62,40.667,1.0
107314,113,1,1,113,113.0,1.0
107315,38,2,2,33,19.0,1.0
107316,36,1,1,36,36.0,1.0
107317,659,1,1,659,659.0,1.0
107318,29,1,1,29,29.0,1.0
107319,604,16,15,191,37.75,0.9983
107320,50,1,1,50,50.0,1.0
107321,139,3,1,137,46.333,0.9856
107322,417,78,36,62,5.346,0.8993
107323,40,1,1,40,40.0,1.0
107324,970,77,53,217,12.597,0.9753
107325,263,2,2,220,131.5,1.0
107326,3187,15,15,748,212.467,1.0
107327,123,2,2,98,61.5,1.0
107328,133,4,3,56,33.25,0.9925
107329,314,33,18,123,9.515,0.9522
107330,45,1,1,45,45.0,1.0
107331,851,155,61,208,5.49,0.8895
107332,20,2,1,19,10.0,0.95
107333,26,1,1,26,26.0,1.0
107334,156,3,3,106,52.0,1.0
107335,39,3,2,23,13.0,0.9744
107336,34,1,1,34,34.0,1.0
107337,54,2,2,49,27.0,1.0
107338,258,8,5,128,32.25,0.9884
107339,40,1,1,40,40.0,1.0
107340,21,1,1,21,21.0,1.0
107341,127,1,1,127,127.0,1.0
107342,369,2,2,290,184.5,1.0
107343,86,7,5,54,12.286,0.9767
107344,130,1,1,130,130.0,1.0
107345,91,1,1,91,91.0,1.0
107346,356,2,2,352,178.0,1.0
107347,110,15,9,39,7.333,0.9455
107348,57,1,1,57,57.0,1.0
107349,24,1,1,24,24.0,1.0
107350,40,1,1,40,40.0,1.0
107351,60,2,2,44,30.0,1.0
107352,34,1,1,34,34.0,1.0
107353,28,1,1,28,28.0,1.0
107354,88,4,3,66,22.0,0.9886
107355,46,1,1,46,46.0,1.0
107356,1956,31,28,1072,63.097,0.9985
107357,66,1,1,66,66.0,1.0
107358,99,2,2,88,49.5,1.0
107359,69,2,2,61,34.5,1.0
107360,115,1,1,115,115.0,1.0
107361,38,1,1,38,38.0,1.0
107362,57,1,1,57,57.0,1.0
107363,44,1,1,44,44.0,1.0
107364,33,1,1,33,33.0,1.0
107365,33,1,1,33,33.0,1.0
107366,113,1,1,113,113.0,1.0
107367,27,2,1,26,13.5,0.963
107368,58,1,1,58,58.0,1.0
107369,29,1,1,29,29.0,1.0
107370,318,2,2,226,159.0,1.0
107371,60,1,1,60,60.0,1.0
107372,120,2,1,119,60.0,0.9917
107373,69,1,1,69,69.0,1.0
107374,270,2,2,260,135.0,1.0
107375,35,1,1,35,35.0,1.0
107376,308,81,38,27,3.802,0.8604
107377,38,2,2,27,19.0,1.0
107378,102,2,2,72,51.0,1.0
107379,191,2,2,117,95.5,1.0
107380,22,1,1,22,22.0,1.0
107381,20,1,1,20,20.0,1.0
107382,134,1,1,134,134.0,1.0
107383,208,3,2,134,69.333,0.9952
107384,219,2,1,218,109.5,0.9954
107385,88,2,2,63,44.0,1.0
107386,74,10,9,26,7.4,0.9865
107387,104,10,8,38,10.4,0.9808
107388,212,25,18,34,8.48,0.967
107389,33,1,1,33,33.0,1.0
107390,42,1,1,42,42.0,1.0
107391,43,1,1,43,43.0,1.0
107392,28,1,1,28,28.0,1.0
107393,20,1,1,20,20.0,1.0
107394,29,1,1,29,29.0,1.0
107395,538,102,73,53,5.275,0.9461
107396,33,1,1,33,33.0,1.0
107397,623,18,17,129,34.611,0.9984
107398,914,5,5,346,182.8,1.0
107399,29,1,1,29,29.0,1.0
107400,23,1,1,23,23.0,1.0
107401,53,1,1,53,53.0,1.0
107402,224,2,2,132,112.0,1.0
107403,150,1,1,150,150.0,1.0
107404,72,1,1,72,72.0,1.0
107405,384,2,2,285,192.0,1.0
107406,176,4,4,73,44.0,1.0
107407,59,1,1,59,59.0,1.0
107408,410,1,1,410,410.0,1.0
107409,291,7,7,159,41.571,1.0
107410,54,1,1,54,54.0,1.0
107411,38,1,1,38,38.0,1.0
107412,21,1,1,21,21.0,1.0
107413,52,1,1,52,52.0,1.0
107414,69,1,1,69,69.0,1.0
107415,36,1,1,36,36.0,1.0
107416,48,1,1,48,48.0,1.0
107417,115,5,5,41,23.0,1.0
107418,25,1,1,25,25.0,1.0
107419,122,2,2,110,61.0,1.0
107420,66,2,2,51,33.0,1.0
107421,42,2,2,33,21.0,1.0
107422,329,1,1,329,329.0,1.0
107423,87,1,1,87,87.0,1.0
107424,69,1,1,69,69.0,1.0
107425,40,3,2,24,13.333,0.975
107426,48,1,1,48,48.0,1.0
107427,34,1,1,34,34.0,1.0
107428,21,1,1,21,21.0,1.0
107429,30,1,1,30,30.0,1.0
107430,45,1,1,45,45.0,1.0
107431,27,1,1,27,27.0,1.0
107432,67,2,2,36,33.5,1.0
107433,374,1,1,374,374.0,1.0
107434,133,6,6,50,22.167,1.0
107435,144,10,6,53,14.4,0.9722
107436,52,1,1,52,52.0,1.0
107437,109,1,1,109,109.0,1.0
107438,23,1,1,23,23.0,1.0
107439,51,1,1,51,51.0,1.0
107440,535,83,37,274,6.446,0.914
107441,22,1,1,22,22.0,1.0
107442,116,1,1,116,116.0,1.0
107443,35,2,2,18,17.5,1.0
107444,20,1,1,20,20.0,1.0
107445,116,1,1,116,116.0,1.0
107446,41,1,1,41,41.0,1.0
107447,23,1,1,23,23.0,1.0
107448,22,1,1,22,22.0,1.0
107449,26,4,3,16,6.5,0.9615
107450,406,4,4,396,101.5,1.0
107451,86,4,3,37,21.5,0.9884
107452,44,1,1,44,44.0,1.0
107453,24,1,1,24,24.0,1.0
107454,27,1,1,27,27.0,1.0
107455,26,1,1,26,26.0,1.0
107456,130,2,2,91,65.0,1.0
107457,216,9,6,124,24.0,0.9861
107458,67,1,1,67,67.0,1.0
107459,70,3,3,60,23.333,1.0
107460,238,2,2,188,119.0,1.0
107461,155,3,2,96,51.667,0.9935
107462,195,1,1,195,195.0,1.0
107463,274,5,5,121,54.8,1.0
107464,65,2,2,62,32.5,1.0
107465,20,1,1,20,20.0,1.0
107466,22,2,2,12,11.0,1.0
107467,207,2,2,193,103.5,1.0
107468,780,292,115,76,2.671,0.7731
107469,33,1,1,33,33.0,1.0
107470,52,1,1,52,52.0,1.0
107471,43,2,2,37,21.5,1.0
107472,21,1,1,21,21.0,1.0
107473,209,2,2,206,104.5,1.0
107474,151,1,1,151,151.0,1.0
107475,28,1,1,28,28.0,1.0
107476,40,1,1,40,40.0,1.0
107477,164,19,13,51,8.632,0.9634
107478,168,6,6,80,28.0,1.0
107479,83,1,1,83,83.0,1.0
107480,40,1,1,40,40.0,1.0
107481,430,1,1,430,430.0,1.0
107482,255,1,1,255,255.0,1.0
107483,38,1,1,38,38.0,1.0
107484,21,1,1,21,21.0,1.0
107485,206,2,2,188,103.0,1.0
107486,55,2,2,37,27.5,1.0
107487,67,1,1,67,67.0,1.0
107488,275,1,1,275,275.0,1.0
107489,54,2,2,38,27.0,1.0
107490,87,1,1,87,87.0,1.0
107491,23,1,1,23,23.0,1.0
107492,51,1,1,51,51.0,1.0
107493,420,1,1,420,420.0,1.0
107494,28,1,1,28,28.0,1.0
107495,209,3,3,164,69.667,1.0
107496,43,2,2,41,21.5,1.0
107497,29,1,1,29,29.0,1.0
107498,45,1,1,45,45.0,1.0
107499,228,9,8,109,25.333,0.9956
107500,26,1,1,26,26.0,1.0
107501,26,1,1,26,26.0,1.0
107502,52,1,1,52,52.0,1.0
107503,100,5,4,40,20.0,0.99
107504,45,1,1,45,45.0,1.0
107505,27,1,1,27,27.0,1.0
107506,22,1,1,22,22.0,1.0
107507,124,1,1,124,124.0,1.0
107508,134,2,2,90,67.0,1.0
107509,89,3,3,74,29.667,1.0
107510,58,1,1,58,58.0,1.0
107511,23,1,1,23,23.0,1.0
107512,38,1,1,38,38.0,1.0
107513,36,1,1,36,36.0,1.0
107514,77,3,3,35,25.667,1.0
107515,59,1,1,59,59.0,1.0
107516,20,1,1,20,20.0,1.0
107517,22,1,1,22,22.0,1.0
107518,25,1,1,25,25.0,1.0
107519,27,2,2,16,13.5,1.0
107520,934,3,3,525,311.333,1.0
107521,99,3,3,69,33.0,1.0
107522,78,2,2,51,39.0,1.0
107523,30,1,1,30,30.0,1.0
107524,66,1,1,66,66.0,1.0
107525,90,1,1,90,90.0,1.0
107526,50,1,1,50,50.0,1.0
107527,71,1,1,71,71.0,1.0
107528,25,1,1,25,25.0,1.0
107529,48,1,1,48,48.0,1.0
107530,56,1,1,56,56.0,1.0
107531,22,1,1,22,22.0,1.0
107532,61,1,1,61,61.0,1.0
107533,177,2,2,146,88.5,1.0
107534,20,1,1,20,20.0,1.0
107535,299,9,9,89,33.222,1.0
107536,25,1,1,25,25.0,1.0
107537,54,3,3,32,18.0,1.0
107538,27,1,1,27,27.0,1.0
107539,39,1,1,39,39.0,1.0
107540,33,1,1,33,33.0,1.0
107541,89,1,1,89,89.0,1.0
107542,21,1,1,21,21.0,1.0
107543,153,3,3,95,51.0,1.0
107544,341,1,1,341,341.0,1.0
107545,688,113,82,48,6.088,0.9549
107546,142,1,1,142,142.0,1.0
107547,30,1,1,30,30.0,1.0
107548,20,1,1,20,20.0,1.0
107549,52,1,1,52,52.0,1.0
107550,45,1,1,45,45.0,1.0
107551,50,3,2,47,16.667,0.98
107552,812,3,3,453,270.667,1.0
107553,252,38,19,136,6.632,0.9246
107554,142,23,16,49,6.174,0.9507
107555,57,2,2,45,28.5,1.0
107556,63,1,1,63,63.0,1.0
107557,61,6,5,22,10.167,0.9836
107558,25,2,2,22,12.5,1.0
107559,40,1,1,40,40.0,1.0
107560,693,37,31,253,18.73,0.9913
107561,459,1,1,459,459.0,1.0
107562,78,1,1,78,78.0,1.0
107563,92,2,1,91,46.0,0.9891
107564,148,1,1,148,148.0,1.0
107565,58,4,3,43,14.5,0.9828
107566,147,3,3,76,49.0,1.0
107567,30,2,2,28,15.0,1.0
107568,41,1,1,41,41.0,1.0
107569,40,2,2,21,20.0,1.0
107570,62,3,3,42,20.667,1.0
107571,47,1,1,47,47.0,1.0
107572,1389,36,32,702,38.583,0.9971
107573,34,1,1,34,34.0,1.0
107574,317,4,4,171,79.25,1.0
107575,30,1,1,30,30.0,1.0
107576,111,1,1,111,111.0,1.0
107577,50,1,1,50,50.0,1.0
107578,27,1,1,27,27.0,1.0
107579,1462,3,3,917,487.333,1.0
107580,373,5,5,190,74.6,1.0
107581,78,1,1,78,78.0,1.0
107582,77,1,1,77,77.0,1.0
107583,304,1,1,304,304.0,1.0
107584,44,1,1,44,44.0,1.0
107585,54,1,1,54,54.0,1.0
107586,64,1,1,64,64.0,1.0
107587,205,1,1,205,205.0,1.0
107588,68,2,2,63,34.0,1.0
107589,20,1,1,20,20.0,1.0
107590,25,1,1,25,25.0,1.0
107591,119,1,1,119,119.0,1.0
107592,136,3,3,116,45.333,1.0
107593,425,12,8,274,35.417,0.9906
107594,55,1,1,55,55.0,1.0
107595,43,2,2,34,21.5,1.0
107596,23,1,1,23,23.0,1.0
107597,114,6,6,39,19.0,1.0
107598,648,13,9,563,49.846,0.9938
107599,273,2,2,201,136.5,1.0
107600,140,3,3,66,46.667,1.0
107601,69,2,2,41,34.5,1.0
107602,60,2,2,55,30.0,1.0
107603,529,37,26,76,14.297,0.9792
107604,84,3,3,71,28.0,1.0
107605,88,16,12,16,5.5,0.9545
107606,22,1,1,22,22.0,1.0
107607,23,1,1,23,23.0,1.0
107608,341,10,10,62,34.1,1.0
107609,33,1,1,33,33.0,1.0
107610,59,2,2,57,29.5,1.0
107611,30,1,1,30,30.0,1.0
107612,54,2,2,46,27.0,1.0
107613,101,1,1,101,101.0,1.0
107614,32,1,1,32,32.0,1.0
107615,78,1,1,78,78.0,1.0
107616,75,3,2,45,25.0,0.9867
107617,33,2,2,29,16.5,1.0
107618,23,1,1,23,23.0,1.0
107619,208,18,12,48,11.556,0.9712
107620,131,3,3,110,43.667,1.0
107621,79,1,1,79,79.0,1.0
107622,26,1,1,26,26.0,1.0
107623,72,1,1,72,72.0,1.0
107624,59,1,1,59,59.0,1.0
107625,124,1,1,124,124.0,1.0
107626,83,2,2,55,41.5,1.0
107627,99,1,1,99,99.0,1.0
107628,974,21,17,375,46.381,0.9959
107629,162,1,1,162,162.0,1.0
107630,84,15,5,49,5.6,0.881
107631,20,1,1,20,20.0,1.0
107632,21,1,1,21,21.0,1.0
107633,83,1,1,83,83.0,1.0
107634,22,1,1,22,22.0,1.0
107635,23,1,1,23,23.0,1.0
107636,21,1,1,21,21.0,1.0
107637,50,2,2,32,25.0,1.0
107638,73,1,1,73,73.0,1.0
107639,48,1,1,48,48.0,1.0
107640,2805,1365,270,93,2.055,0.6096
107641,128,7,7,71,18.286,1.0
107642,50,2,2,40,25.0,1.0
107643,351,11,9,94,31.909,0.9943
107644,38,1,1,38,38.0,1.0
107645,41,3,3,22,13.667,1.0
107646,58,2,2,29,29.0,1.0
107647,583,5,5,189,116.6,1.0
107648,371,151,39,62,2.457,0.6981
107649,60,1,1,60,60.0,1.0
107650,22,1,1,22,22.0,1.0
107651,56,1,1,56,56.0,1.0
107652,155,1,1,155,155.0,1.0
107653,20,1,1,20,20.0,1.0
107654,35,2,2,29,17.5,1.0
107655,26,2,1,25,13.0,0.9615
107656,39,1,1,39,39.0,1.0
107657,48,1,1,48,48.0,1.0
107658,58,1,1,58,58.0,1.0
107659,26,2,2,24,13.0,1.0
